wknbr,s1,m1,b1,s2,m2,b2,s3,m3,b3,s4,m4,b4,s5,m5,b5,s6,m6,b6,s7,m7,b7,s8,m8,b8,s9,m9,b9,s10,m10,b10,s11,m11,b11,s12,m12,b12,s13,m13,b13,s14,m14,b14,s15,m15,b15,s16,m16,b16,s17,m17,b17,s18,m18,b18,s19,m19,b19,s20,m20,b20,s21,m21,b21,s22,m22,b22,s23,m23,b23,s24,m24,b24,s25,m25,b25,s26,m26,b26,s27,m27,b27,s28,m28,b28,s29,m29,b29,s30,m30,b30,s31,m31,b31,s32,m32,b32,s33,m33,b33,s34,m34,b34,s35,m35,b35,s36,m36,b36,s37,m37,b37,s38,m38,b38,s39,m39,b39,s40,m40,b40,s41,m41,b41,s42,m42,b42,s43,m43,b43,s44,m44,b44,s45,m45,b45,s46,m46,b46,s47,m47,b47,s48,m48,b48,s49,m49,b49,s50,m50,b50,s51,m51,b51,s52,m52,b52,s53,m53,b53,s54,m54,b54,s55,m55,b55
201236,1422.0,121.0,0.0,9816.0,6829.0,0.0,154698.0,62045.0,0.0,26512.0,14566.0,0.0,15385.0,7501.0,0.0,0,0,0,0,0,0,0,0,0,471154.0,-346619.0,0.0,64387.0,49580.0,0.0,0,0,0,20.0,7.0,0.0,30848.0,13390.0,0.0,192103.0,84432.0,0.0,18.0,12.0,0.0,81401.0,24474.0,0.0,14198.0,4016.0,0.0,0,0,0,172375.0,44622.0,0.0,94882.0,41578.0,0.0,23531.0,12413.0,0.0,6380.0,3965.0,0.0,82076.0,37780.0,0.0,7324.0,0.0,0.0,50766.0,20018.0,0.0,7255.0,1438.0,0.0,1868.0,666.0,0.0,19178.0,6594.0,0.0,0,0,0,642.0,111.0,0.0,78025.0,28549.0,0.0,58.0,13.0,0.0,33168.0,33168.0,0.0,2572.0,1058.0,0.0,78036.0,15821.0,0.0,0,0,0,0,0,0,30828.0,13208.0,0.0,1008.0,357.0,0.0,14566.0,12373.0,0.0,1176.0,479.0,0.0,406.0,119.0,0.0,359.0,121.0,0.0,0,0,0,23066.0,14912.0,0.0,0,0,0,69556.0,33071.0,0.0,3032.0,2045.0,0.0,67034.0,30724.0,0.0,21642.0,12333.0,0.0,27.0,18.0,0.0,5.0,3.0,0.0,26468.0,6923.0,0.0,68483.0,36448.0,0.0,38171.0,-13211.0,0.0
201237,2435.0,179.0,0.0,11656.0,7986.0,0.0,153869.0,62080.0,0.0,21881.0,11668.0,0.0,15252.0,7738.0,0.0,0,0,0,0,0,0,0,0,0,454342.0,-357551.0,0.0,64236.0,49813.0,0.0,0,0,0,7.0,2.0,0.0,47640.0,17613.0,0.0,175444.0,78007.0,0.0,30.0,14.0,0.0,97311.0,24992.0,0.0,13077.0,3447.0,0.0,0,0,0,162555.0,41982.0,0.0,90590.0,37419.0,0.0,22504.0,11007.0,0.0,8754.0,4817.0,0.0,72661.0,40129.0,0.0,2753.0,0.0,0.0,56773.0,26938.0,0.0,8107.0,2247.0,0.0,3529.0,1070.0,0.0,18061.0,6235.0,0.0,0,0,0,837.0,191.0,0.0,81665.0,36676.0,0.0,162.0,75.0,0.0,34953.0,34953.0,0.0,2210.0,936.0,0.0,66329.0,13437.0,0.0,0,0,0,0,0,0,35712.0,15609.0,0.0,1010.0,529.0,0.0,14342.0,12164.0,0.0,1216.0,644.0,0.0,292.0,169.0,0.0,249.0,162.0,0.0,0,0,0,31484.0,19088.0,0.0,0,0,0,58663.0,31096.0,0.0,2907.0,1963.0,0.0,58460.0,27004.0,0.0,23935.0,13468.0,0.0,70.0,47.0,0.0,7.0,6.0,0.0,25605.0,6255.0,0.0,63393.0,34037.0,0.0,41103.0,-3550.0,0.0
201238,1551.0,110.0,0.0,9455.0,6502.0,0.0,155691.0,61879.0,0.0,26993.0,14425.0,0.0,16165.0,8005.0,0.0,5045.0,1009.0,0.0,0,0,0,0,0,0,460819.0,-423429.0,0.0,66889.0,51638.0,0.0,0,0,0,20.0,7.0,0.0,51293.0,14418.0,0.0,174641.0,76799.0,0.0,0,0,0,70169.0,21559.0,0.0,11617.0,3105.0,0.0,0,0,0,161286.0,40791.0,0.0,87570.0,36559.0,0.0,27399.0,9115.0,0.0,5780.0,3411.0,0.0,67246.0,35532.0,0.0,4852.0,0.0,0.0,59386.0,26085.0,0.0,6596.0,1898.0,0.0,2562.0,1094.0,0.0,9545.0,3501.0,0.0,0,0,0,973.0,539.0,0.0,72665.0,35692.0,0.0,205.0,125.0,0.0,29334.0,29334.0,0.0,2663.0,1399.0,0.0,80195.0,16366.0,0.0,0,0,0,0,0,0,31699.0,13664.0,0.0,1061.0,560.0,0.0,14929.0,12665.0,0.0,1239.0,565.0,0.0,293.0,164.0,0.0,219.0,88.0,0.0,0,0,0,33890.0,20289.0,0.0,0,0,0,58937.0,28418.0,0.0,2194.0,1480.0,0.0,45025.0,24397.0,0.0,23050.0,12993.0,0.0,78.0,52.0,0.0,0,0,0,23873.0,5514.0,0.0,58765.0,30949.0,0.0,33091.0,112.0,0.0
201239,2218.0,153.0,0.0,8574.0,5721.0,0.0,150735.0,59044.0,0.0,24752.0,13762.0,0.0,15094.0,7667.0,0.0,6086.0,1217.0,0.0,0,0,0,0,0,0,464531.0,-265282.0,0.0,69777.0,54005.0,0.0,0,0,0,107.0,36.0,0.0,30902.0,12752.0,0.0,167986.0,73987.0,0.0,0,0,0,77354.0,22518.0,0.0,10483.0,3138.0,0.0,0,0,0,152567.0,39511.0,0.0,75654.0,34642.0,0.0,26605.0,163.0,0.0,5418.0,3291.0,0.0,67898.0,38477.0,0.0,5480.0,0.0,0.0,54776.0,29712.0,0.0,7235.0,2131.0,0.0,2658.0,895.0,0.0,19983.0,6956.0,0.0,0,0,0,786.0,450.0,0.0,65386.0,34637.0,0.0,123.0,65.0,0.0,27740.0,27740.0,0.0,6633.0,3562.0,0.0,84916.0,17137.0,0.0,0,0,0,0,0,0,29488.0,12698.0,0.0,978.0,499.0,0.0,15721.0,13370.0,0.0,2090.0,852.0,0.0,418.0,267.0,0.0,171.0,116.0,0.0,0,0,0,52075.0,25797.0,0.0,0,0,0,51829.0,28941.0,0.0,2257.0,1520.0,0.0,58715.0,26680.0,0.0,21107.0,11986.0,0.0,45.0,30.0,0.0,71.0,48.0,0.0,25747.0,6437.0,0.0,74275.0,36524.0,0.0,26726.0,13680.0,0.0
201240,1464.0,111.0,0.0,9397.0,6777.0,0.0,156151.0,63177.0,0.0,23131.0,12713.0,0.0,17125.0,8839.0,0.0,4720.0,944.0,0.0,0,0,0,0,0,0,500708.0,63613.0,0.0,67845.0,52384.0,0.0,0,0,0,7.0,2.0,0.0,24638.0,11704.0,0.0,174365.0,77045.0,0.0,0,0,0,79736.0,23169.0,0.0,11289.0,3151.0,0.0,0,0,0,180123.0,41717.0,0.0,84070.0,39017.0,0.0,27658.0,12423.0,0.0,5816.0,3503.0,0.0,68404.0,38118.0,0.0,3730.0,0.0,0.0,58187.0,34637.0,0.0,5646.0,1680.0,0.0,1087.0,518.0,0.0,32712.0,7463.0,0.0,0,0,0,1120.0,645.0,0.0,70001.0,38770.0,0.0,66.0,2.0,0.0,50370.0,50370.0,0.0,7294.0,4254.0,0.0,63803.0,13010.0,0.0,0,0,0,0,0,0,30813.0,13311.0,0.0,980.0,497.0,0.0,14912.0,12663.0,0.0,1886.0,929.0,0.0,332.0,199.0,0.0,225.0,114.0,0.0,0,0,0,46473.0,24478.0,0.0,0,0,0,50429.0,29164.0,0.0,2704.0,1821.0,0.0,55842.0,28495.0,0.0,19920.0,11363.0,0.0,40.0,28.0,0.0,0,0,0,25512.0,5666.0,0.0,68483.0,22942.0,0.0,30507.0,16929.0,0.0
201241,2077.0,146.0,0.0,8328.0,5893.0,0.0,165739.0,63434.0,0.0,25075.0,13412.0,0.0,17488.0,8788.0,0.0,3874.0,775.0,0.0,0,0,0,0,0,0,462729.0,120269.0,0.0,64918.0,49856.0,0.0,0,0,0,7.0,2.0,0.0,29255.0,12998.0,0.0,180220.0,76771.0,0.0,20.0,14.0,0.0,84987.0,22020.0,0.0,17789.0,3839.0,0.0,0,0,0,189798.0,43233.0,0.0,97806.0,45800.0,0.0,24539.0,4657.0,0.0,5802.0,3204.0,0.0,73485.0,34489.0,0.0,21657.0,0.0,0.0,54097.0,32182.0,0.0,7061.0,2055.0,0.0,3972.0,1395.0,0.0,35495.0,10421.0,0.0,0,0,0,955.0,513.0,0.0,80111.0,32547.0,0.0,189.0,104.0,0.0,35584.0,35584.0,0.0,1256.0,447.0,0.0,65783.0,13299.0,0.0,0,0,0,0,0,0,32005.0,13616.0,0.0,852.0,411.0,0.0,14683.0,12484.0,0.0,1264.0,707.0,0.0,252.0,134.0,0.0,302.0,199.0,0.0,0,0,0,29731.0,20049.0,0.0,0,0,0,54492.0,31806.0,0.0,2798.0,1887.0,0.0,51645.0,25534.0,0.0,21168.0,11765.0,0.0,157.0,99.0,0.0,0,0,0,25997.0,6102.0,0.0,66746.0,30115.0,0.0,32363.0,18148.0,0.0
201242,1909.0,124.0,0.0,8706.0,5885.0,0.0,156224.0,63066.0,0.0,22085.0,11900.0,0.0,19331.0,9838.0,0.0,5060.0,1012.0,0.0,41.0,21.0,0.0,0,0,0,462433.0,130556.0,0.0,65186.0,50625.0,0.0,0,0,0,13.0,4.0,0.0,20708.0,11350.0,0.0,167251.0,73542.0,0.0,0,0,0,77082.0,21215.0,0.0,19151.0,5118.0,0.0,0,0,0,166894.0,42359.0,0.0,99195.0,44450.0,0.0,23244.0,11784.0,0.0,7787.0,4823.0,0.0,72479.0,36074.0,0.0,4174.0,0.0,0.0,52868.0,31067.0,0.0,7288.0,2158.0,0.0,3511.0,1350.0,0.0,30158.0,8518.0,0.0,0,0,0,709.0,437.0,0.0,75292.0,38443.0,0.0,84.0,52.0,0.0,40101.0,40101.0,0.0,3045.0,956.0,0.0,56383.0,11375.0,0.0,0,0,0,0,0,0,34686.0,15063.0,0.0,919.0,463.0,0.0,14713.0,12467.0,0.0,1243.0,709.0,0.0,247.0,148.0,0.0,131.0,82.0,0.0,0,0,0,41844.0,27770.0,0.0,0,0,0,53163.0,31484.0,0.0,1909.0,1288.0,0.0,60828.0,28058.0,0.0,20646.0,11631.0,0.0,43.0,25.0,0.0,0,0,0,23679.0,5638.0,0.0,62831.0,31464.0,0.0,30310.0,17209.0,0.0
201243,1372.0,101.0,0.0,20829.0,9541.0,0.0,184990.0,61347.0,0.0,42553.0,17333.0,0.0,16202.0,8120.0,0.0,4590.0,918.0,0.0,104.0,51.0,0.0,0,0,0,510837.0,114008.0,0.0,81729.0,63161.0,0.0,0,0,0,107.0,36.0,0.0,131077.0,21845.0,0.0,163256.0,72943.0,0.0,9.0,3.0,0.0,742437.0,31709.0,0.0,30409.0,6253.0,0.0,0,0,0,260041.0,28738.0,0.0,203666.0,58954.0,0.0,49130.0,16249.0,0.0,14429.0,8016.0,0.0,118237.0,46045.0,0.0,5901.0,0.0,0.0,118157.0,57952.0,0.0,6786.0,2029.0,0.0,21402.0,2047.0,0.0,65134.0,9011.0,0.0,0,0,0,1656.0,772.0,0.0,198940.0,30108.0,0.0,57.0,21.0,0.0,35475.0,35475.0,0.0,24526.0,1926.0,0.0,59549.0,12078.0,0.0,0,0,0,0,0,0,31685.0,13894.0,0.0,664.0,339.0,0.0,20160.0,17196.0,0.0,2708.0,730.0,0.0,691.0,306.0,0.0,451.0,174.0,0.0,0,0,0,103098.0,57060.0,0.0,0,0,0,109901.0,40292.0,0.0,12699.0,8570.0,0.0,142481.0,39215.0,0.0,20583.0,11512.0,0.0,76.0,26.0,0.0,0,0,0,23899.0,4839.0,0.0,133547.0,54438.0,0.0,75205.0,25231.0,0.0
201244,1179.0,89.0,0.0,9997.0,6251.0,0.0,157676.0,61303.0,0.0,22692.0,12296.0,0.0,17414.0,8823.0,0.0,3277.0,655.0,0.0,162.0,83.0,0.0,0,0,0,498145.0,127519.0,0.0,73161.0,56744.0,0.0,0,0,0,45.0,14.0,0.0,41574.0,14245.0,0.0,171084.0,77097.0,0.0,0,0,0,228694.0,44536.0,0.0,21051.0,4609.0,0.0,0,0,0,175021.0,38604.0,0.0,122545.0,48614.0,0.0,24473.0,12127.0,0.0,8451.0,4659.0,0.0,75722.0,36212.0,0.0,18553.0,0.0,0.0,55686.0,33193.0,0.0,7418.0,2070.0,0.0,6636.0,1175.0,0.0,26499.0,7984.0,0.0,0,0,0,756.0,369.0,0.0,83499.0,34977.0,0.0,120.0,49.0,0.0,22487.0,22487.0,0.0,1870.0,718.0,0.0,74815.0,15238.0,0.0,0,0,0,0,0,0,33698.0,14676.0,0.0,816.0,422.0,0.0,16462.0,14018.0,0.0,2178.0,713.0,0.0,311.0,173.0,0.0,107.0,55.0,0.0,0,0,0,136801.0,80306.0,0.0,0,0,0,78107.0,35563.0,0.0,5117.0,3451.0,0.0,79944.0,30672.0,0.0,23529.0,13278.0,0.0,27.0,17.0,0.0,0,0,0,25205.0,5523.0,0.0,110557.0,53851.0,0.0,38979.0,18799.0,0.0
201245,2220.0,153.0,0.0,12222.0,8427.0,0.0,186743.0,60926.0,0.0,28201.0,13847.0,0.0,20332.0,10309.0,0.0,3205.0,641.0,0.0,674.0,347.0,0.0,0,0,0,480009.0,129107.0,0.0,72455.0,56100.0,0.0,0,0,0,40.0,13.0,0.0,71176.0,11077.0,0.0,183382.0,78301.0,0.0,0,0,0,266527.0,40004.0,0.0,22558.0,5243.0,0.0,0,0,0,181073.0,45603.0,0.0,142316.0,53889.0,0.0,23131.0,14220.0,0.0,10632.0,6209.0,0.0,78047.0,43312.0,0.0,42685.0,0.0,0.0,55314.0,32532.0,0.0,6419.0,1867.0,0.0,10992.0,1247.0,0.0,40394.0,11275.0,0.0,0,0,0,1435.0,736.0,0.0,76041.0,42011.0,0.0,95.0,50.0,0.0,39557.0,39557.0,0.0,1993.0,878.0,0.0,78235.0,15802.0,0.0,0,0,0,0,0,0,32916.0,14054.0,0.0,859.0,456.0,0.0,16057.0,13652.0,0.0,2426.0,952.0,0.0,336.0,201.0,0.0,240.0,160.0,0.0,0,0,0,166502.0,90650.0,0.0,0,0,0,84253.0,35074.0,0.0,5914.0,3987.0,0.0,113949.0,36582.0,0.0,27457.0,14904.0,0.0,64.0,33.0,0.0,0,0,0,26323.0,6161.0,0.0,182172.0,72542.0,0.0,34088.0,18329.0,0.0
201246,648.0,43.0,0.0,14510.0,9818.0,0.0,159208.0,54565.0,0.0,23242.0,12274.0,0.0,24872.0,12364.0,0.0,2797.0,559.0,0.0,565.0,289.0,0.0,0,0,0,464966.0,117620.0,0.0,75091.0,58360.0,0.0,0,0,0,47.0,16.0,0.0,55225.0,12318.0,0.0,172385.0,73739.0,0.0,0,0,0,220546.0,37497.0,0.0,23327.0,5787.0,0.0,0,0,0,152652.0,41277.0,0.0,128787.0,50351.0,0.0,25956.0,15627.0,0.0,9605.0,5649.0,0.0,87088.0,48868.0,0.0,65093.0,0.0,0.0,57936.0,33251.0,0.0,6026.0,1798.0,0.0,6528.0,949.0,0.0,22597.0,3431.0,0.0,0,0,0,1362.0,781.0,0.0,81533.0,44677.0,0.0,117.0,52.0,0.0,35143.0,35143.0,0.0,2008.0,686.0,0.0,82230.0,16554.0,0.0,0,0,0,0,0,0,31054.0,13473.0,0.0,1106.0,579.0,0.0,17241.0,14697.0,0.0,2824.0,1041.0,0.0,591.0,340.0,0.0,94.0,64.0,0.0,0,0,0,155272.0,49777.0,0.0,0,0,0,75795.0,31529.0,0.0,6423.0,4329.0,0.0,128992.0,42841.0,0.0,27991.0,15280.0,0.0,180.0,16.0,0.0,0,0,0,24668.0,5836.0,0.0,295124.0,116388.0,0.0,36130.0,18686.0,0.0
201247,345.0,26.0,0.0,28747.0,15259.0,0.0,185219.0,71195.0,0.0,31272.0,15549.0,0.0,35365.0,14938.0,0.0,2643.0,529.0,0.0,290.0,148.0,0.0,0,0,0,503646.0,118657.0,0.0,87394.0,68207.0,0.0,0,0,0,59.0,19.0,0.0,62434.0,12979.0,0.0,184684.0,79952.0,0.0,11.0,6.0,0.0,396321.0,40721.0,0.0,32334.0,7368.0,0.0,0,0,0,172496.0,45293.0,0.0,159531.0,61961.0,0.0,41127.0,14432.0,0.0,21299.0,11715.0,0.0,140648.0,62426.0,0.0,84978.0,0.0,0.0,78630.0,34861.0,0.0,4882.0,1474.0,0.0,8026.0,1296.0,0.0,35190.0,7603.0,0.0,0,0,0,2352.0,1059.0,0.0,134489.0,43289.0,0.0,70.0,27.0,0.0,31415.0,31415.0,0.0,2885.0,700.0,0.0,48707.0,9809.0,0.0,0,0,0,0,0,0,24245.0,7381.0,0.0,943.0,500.0,0.0,20734.0,17688.0,0.0,3522.0,1287.0,0.0,920.0,332.0,0.0,362.0,191.0,0.0,0,0,0,117983.0,12161.0,0.0,0,0,0,72688.0,35535.0,0.0,9260.0,6246.0,0.0,170722.0,61681.0,0.0,41928.0,21645.0,0.0,53.0,19.0,0.0,0,0,0,25169.0,6373.0,0.0,574908.0,199783.0,0.0,55210.0,23095.0,0.0
201248,1645.0,127.0,0.0,11560.0,6495.0,0.0,162167.0,62261.0,0.0,26893.0,14034.0,0.0,25546.0,10533.0,0.0,2116.0,423.0,0.0,7.0,-1.0,0.0,0,0,0,432245.0,100764.0,0.0,71929.0,56098.0,0.0,0,0,0,51.0,15.0,0.0,43491.0,13121.0,0.0,177587.0,77019.0,0.0,11.0,6.0,0.0,178638.0,33424.0,0.0,28951.0,6571.0,0.0,0,0,0,167933.0,42874.0,0.0,154437.0,63806.0,0.0,29853.0,14781.0,0.0,11278.0,5896.0,0.0,105170.0,50951.0,0.0,38158.0,0.0,0.0,49004.0,26787.0,0.0,5722.0,1696.0,0.0,6179.0,931.0,0.0,13579.0,4306.0,0.0,0,0,0,1392.0,796.0,0.0,79638.0,33944.0,0.0,98.0,50.0,0.0,40220.0,40220.0,0.0,4291.0,1731.0,0.0,51602.0,10528.0,0.0,0,0,0,0,0,0,29838.0,11696.0,0.0,907.0,483.0,0.0,16952.0,14411.0,0.0,1881.0,657.0,0.0,471.0,130.0,0.0,139.0,80.0,0.0,0,0,0,19754.0,8197.0,0.0,0,0,0,66652.0,36216.0,0.0,4508.0,3042.0,0.0,117876.0,47612.0,0.0,30674.0,16009.0,0.0,8.0,0.0,0.0,0,0,0,25450.0,5177.0,0.0,242899.0,99269.0,0.0,33473.0,15903.0,0.0
201249,1190.0,87.0,0.0,8117.0,4928.0,0.0,171670.0,67422.0,0.0,26675.0,14275.0,0.0,15759.0,7653.0,0.0,378.0,76.0,0.0,2.0,-0.0,0.0,0,0,0,522077.0,133015.0,0.0,70241.0,54850.0,0.0,0,0,0,52.0,17.0,0.0,32911.0,12637.0,0.0,187103.0,83061.0,0.0,18.0,13.0,0.0,117110.0,19955.0,0.0,14759.0,4274.0,0.0,0,0,0,168246.0,43219.0,0.0,124771.0,50216.0,0.0,25255.0,14829.0,0.0,5759.0,3299.0,0.0,77380.0,42423.0,0.0,6815.0,0.0,0.0,41814.0,24993.0,0.0,7422.0,2113.0,0.0,3095.0,1204.0,0.0,18596.0,7341.0,0.0,0,0,0,1166.0,891.0,0.0,68308.0,38331.0,0.0,60.0,36.0,0.0,45762.0,45762.0,0.0,5361.0,2011.0,0.0,73893.0,14946.0,0.0,0,0,0,0,0,0,39974.0,17153.0,0.0,923.0,477.0,0.0,16312.0,13821.0,0.0,1175.0,441.0,0.0,257.0,141.0,0.0,172.0,111.0,0.0,0,0,0,9986.0,-321.0,0.0,0,0,0,76007.0,39441.0,0.0,3291.0,2219.0,0.0,67843.0,32204.0,0.0,25621.0,14116.0,0.0,0,0,0,0,0,0,28456.0,6628.0,0.0,69017.0,38341.0,0.0,28925.0,17569.0,0.0
201250,1264.0,83.0,0.0,7383.0,5125.0,0.0,154982.0,60587.0,0.0,23189.0,12738.0,0.0,11555.0,5997.0,0.0,3.0,1.0,0.0,2.0,-2.0,0.0,0,0,0,392834.0,100501.0,0.0,61255.0,47979.0,0.0,0,0,0,52.0,17.0,0.0,24429.0,10773.0,0.0,177413.0,76042.0,0.0,0,0,0,135273.0,19453.0,0.0,10340.0,2489.0,0.0,0,0,0,146509.0,36625.0,0.0,102292.0,44623.0,0.0,22316.0,12515.0,0.0,5517.0,3405.0,0.0,64448.0,33513.0,0.0,4568.0,0.0,0.0,44710.0,26124.0,0.0,5841.0,1641.0,0.0,4217.0,1000.0,0.0,14579.0,5740.0,0.0,0,0,0,384.0,233.0,0.0,55965.0,30634.0,0.0,0,0,0,29396.0,29396.0,0.0,1869.0,611.0,0.0,56821.0,11556.0,0.0,0,0,0,0,0,0,27874.0,11887.0,0.0,588.0,304.0,0.0,13036.0,11087.0,0.0,585.0,277.0,0.0,330.0,185.0,0.0,51.0,31.0,0.0,0,0,0,4867.0,1400.0,0.0,0,0,0,58924.0,29667.0,0.0,3318.0,2238.0,0.0,53756.0,26696.0,0.0,25236.0,14223.0,0.0,59.0,40.0,0.0,0,0,0,24006.0,5531.0,0.0,53802.0,29403.0,0.0,24083.0,13087.0,0.0
201251,1570.0,110.0,0.0,7451.0,5412.0,0.0,147921.0,57938.0,0.0,24861.0,13200.0,0.0,13451.0,6952.0,0.0,0,0,0,0,0,0,0,0,0,436182.0,112373.0,0.0,62586.0,48835.0,0.0,0,0,0,0,0,0,24656.0,10726.0,0.0,176381.0,76515.0,0.0,0,0,0,135964.0,24272.0,0.0,9498.0,2473.0,0.0,0,0,0,164488.0,40649.0,0.0,101918.0,41973.0,0.0,21562.0,12755.0,0.0,3882.0,2410.0,0.0,69856.0,35977.0,0.0,9188.0,0.0,0.0,47370.0,27211.0,0.0,7852.0,2202.0,0.0,7059.0,2346.0,0.0,19984.0,6784.0,0.0,0,0,0,632.0,357.0,0.0,58067.0,30663.0,0.0,51.0,26.0,0.0,39457.0,39457.0,0.0,2078.0,954.0,0.0,84302.0,16973.0,0.0,0,0,0,0,0,0,29955.0,12956.0,0.0,780.0,376.0,0.0,12992.0,11000.0,0.0,665.0,348.0,0.0,112.0,67.0,0.0,80.0,53.0,0.0,0,0,0,3843.0,2618.0,0.0,0,0,0,57769.0,26947.0,0.0,3016.0,2033.0,0.0,77513.0,32237.0,0.0,21338.0,12119.0,0.0,37.0,26.0,0.0,0,0,0,26574.0,6246.0,0.0,46739.0,23757.0,0.0,21947.0,12431.0,0.0
201252,947.0,62.0,0.0,7868.0,5503.0,0.0,140394.0,55551.0,0.0,23523.0,12907.0,0.0,13924.0,7158.0,0.0,0,0,0,0,0,0,0,0,0,483328.0,124481.0,0.0,60406.0,47166.0,0.0,0,0,0,0,0,0,24595.0,11329.0,0.0,171086.0,75280.0,0.0,0,0,0,91401.0,19434.0,0.0,9015.0,2919.0,0.0,0,0,0,155260.0,38563.0,0.0,99156.0,43307.0,0.0,19839.0,11783.0,0.0,4129.0,2457.0,0.0,66361.0,36808.0,0.0,3285.0,0.0,0.0,47486.0,25021.0,0.0,6908.0,2021.0,0.0,5133.0,1528.0,0.0,17057.0,6626.0,0.0,0,0,0,878.0,500.0,0.0,55291.0,29433.0,0.0,53.0,24.0,0.0,37477.0,37477.0,0.0,1513.0,653.0,0.0,54590.0,11064.0,0.0,0,0,0,6.0,-1.0,0.0,33122.0,14245.0,0.0,917.0,479.0,0.0,12511.0,10592.0,0.0,681.0,344.0,0.0,94.0,35.0,0.0,82.0,53.0,0.0,0,0,0,4623.0,3088.0,0.0,0,0,0,55260.0,28593.0,0.0,2619.0,1767.0,0.0,61689.0,27336.0,0.0,22291.0,12851.0,0.0,0,0,0,0,0,0,26150.0,6538.0,0.0,45111.0,24378.0,0.0,26848.0,14913.0,0.0
201253,595.0,38.0,0.0,7756.0,5259.0,0.0,148017.0,56564.0,0.0,26335.0,14183.0,0.0,16116.0,8233.0,0.0,0,0,0,0,0,0,0,0,0,518388.0,134838.0,0.0,61324.0,47974.0,0.0,0,0,0,0,0,0,17793.0,9348.0,0.0,173612.0,76435.0,0.0,0,0,0,82048.0,15110.0,0.0,8234.0,2769.0,0.0,0,0,0,207606.0,36054.0,0.0,74655.0,34325.0,0.0,23472.0,11590.0,0.0,7573.0,3941.0,0.0,69486.0,38650.0,0.0,3857.0,0.0,0.0,45727.0,22985.0,0.0,8006.0,2186.0,0.0,4091.0,1538.0,0.0,19786.0,6235.0,0.0,0,0,0,561.0,291.0,0.0,60231.0,32446.0,0.0,107.0,57.0,0.0,32862.0,32862.0,0.0,2698.0,1108.0,0.0,54468.0,11062.0,0.0,0,0,0,0,0,0,32569.0,14111.0,0.0,738.0,388.0,0.0,12679.0,10736.0,0.0,541.0,283.0,0.0,184.0,90.0,0.0,188.0,93.0,0.0,0,0,0,6379.0,3922.0,0.0,0,0,0,49773.0,25549.0,0.0,2247.0,1515.0,0.0,49194.0,21697.0,0.0,20558.0,11877.0,0.0,23.0,12.0,0.0,0,0,0,27286.0,6642.0,0.0,46786.0,24641.0,0.0,30330.0,15418.0,0.0
201301,1354.0,57.0,0.0,7585.0,5054.0,0.0,157659.0,58838.0,0.0,24376.0,12627.0,0.0,17712.0,9048.0,0.0,0,0,0,0,0,0,0,0,0,494688.0,128284.0,0.0,61147.0,47515.0,0.0,0,0,0,0,0,0,29386.0,12308.0,0.0,182964.0,80385.0,0.0,0,0,0,103509.0,20700.0,0.0,11889.0,3058.0,0.0,0,0,0,171333.0,39664.0,0.0,94878.0,39296.0,0.0,20719.0,9972.0,0.0,6475.0,3393.0,0.0,71737.0,38473.0,0.0,5073.0,0.0,0.0,48493.0,23665.0,0.0,7324.0,1840.0,0.0,3095.0,1464.0,0.0,21017.0,5317.0,0.0,0,0,0,369.0,167.0,0.0,68188.0,36822.0,0.0,107.0,51.0,0.0,39194.0,39194.0,0.0,3556.0,1502.0,0.0,89622.0,18101.0,0.0,0,0,0,0,0,0,27998.0,11945.0,0.0,625.0,331.0,0.0,13295.0,11302.0,0.0,458.0,221.0,0.0,27.0,20.0,0.0,218.0,94.0,0.0,0,0,0,18016.0,7661.0,0.0,0,0,0,54150.0,25760.0,0.0,1813.0,1223.0,0.0,54769.0,26359.0,0.0,18343.0,10566.0,0.0,42.0,12.0,0.0,0,0,0,28229.0,6719.0,0.0,45339.0,23062.0,0.0,32140.0,17199.0,0.0
201302,1289.0,81.0,0.0,7996.0,5612.0,0.0,156974.0,60800.0,0.0,21365.0,11199.0,0.0,24799.0,12646.0,0.0,-1.0,-0.0,0.0,0,0,0,0,0,0,545688.0,142770.0,0.0,63330.0,49434.0,0.0,0,0,0,80.0,27.0,0.0,25325.0,10401.0,0.0,188475.0,83314.0,0.0,18.0,13.0,0.0,83820.0,18263.0,0.0,10754.0,2971.0,0.0,0,0,0,158603.0,40904.0,0.0,91302.0,39902.0,0.0,23521.0,13689.0,0.0,6020.0,3503.0,0.0,78235.0,41678.0,0.0,4099.0,0.0,0.0,53134.0,26263.0,0.0,8162.0,1836.0,0.0,3619.0,1543.0,0.0,21439.0,6141.0,0.0,0,0,0,334.0,143.0,0.0,78447.0,42909.0,0.0,66.0,27.0,0.0,33969.0,33969.0,0.0,2673.0,1140.0,0.0,56130.0,11380.0,0.0,0,0,0,0,0,0,33518.0,14681.0,0.0,697.0,359.0,0.0,14338.0,12223.0,0.0,473.0,259.0,0.0,110.0,33.0,0.0,92.0,40.0,0.0,0,0,0,22508.0,11030.0,0.0,0,0,0,49365.0,25429.0,0.0,2074.0,1401.0,0.0,68277.0,30734.0,0.0,19417.0,11178.0,0.0,45.0,14.0,0.0,0,0,0,29403.0,6772.0,0.0,53774.0,24608.0,0.0,35574.0,18665.0,0.0
